null	http://dbpedia.org/ontology/team	null	2007	2007	2012	1432
null	http://dbpedia.org/ontology/team	null	2007	2007	2013	936
null	http://dbpedia.org/ontology/team	null	2007	2007	2010	782
null	http://dbpedia.org/ontology/team	null	2007	2007	2011	689
null	http://dbpedia.org/ontology/team	null	2007	2007	2008	673
null	http://dbpedia.org/ontology/team	null	2007	2007	2009	654
null	http://dbpedia.org/ontology/team	null	2007	2007	2007	497
null	http://dbpedia.org/ontology/team	null	2007	2007	2004	459
null	http://dbpedia.org/ontology/team	null	2007	2007	2005	441
null	http://dbpedia.org/ontology/team	null	2007	2007	2006	403
null	http://dbpedia.org/ontology/team	null	2007	2007	2003	370
null	http://dbpedia.org/ontology/team	null	2007	2007	2001	254
null	http://dbpedia.org/ontology/team	null	2007	2007	2002	211
null	http://dbpedia.org/ontology/team	null	2007	2007	1977	103
null	http://dbpedia.org/ontology/team	null	2007	2007	1982	64
null	http://dbpedia.org/ontology/team	null	2007	2007	1024	42
null	http://dbpedia.org/ontology/team	null	2007	2007	1996	41
null	http://dbpedia.org/ontology/team	null	2007	2007	1975	37
null	http://dbpedia.org/ontology/team	null	2007	2007	1979	37
null	http://dbpedia.org/ontology/team	null	2007	2007	1983	36
null	http://dbpedia.org/ontology/team	null	2007	2007	1980	35
null	http://dbpedia.org/ontology/team	null	2007	2007	1981	33
null	http://dbpedia.org/ontology/team	null	2007	2007	1972	27
null	http://dbpedia.org/ontology/team	null	2007	2007	1999	26
null	http://dbpedia.org/ontology/team	null	2007	2007	1976	25
null	http://dbpedia.org/ontology/team	null	2007	2007	1280	24
null	http://dbpedia.org/ontology/team	null	2007	2007	1080	22
null	http://dbpedia.org/ontology/team	null	2007	2007	1997	20
null	http://dbpedia.org/ontology/team	null	2007	2007	2000	18
null	http://dbpedia.org/ontology/team	null	2007	2007	1998	17
null	http://dbpedia.org/ontology/team	null	2007	2007	1978	16
null	http://dbpedia.org/ontology/team	null	2007	2007	1951	14
null	http://dbpedia.org/ontology/team	null	2007	2007	1974	14
null	http://dbpedia.org/ontology/team	null	2007	2007	1440	11
null	http://dbpedia.org/ontology/team	null	2007	2007	1600	11
null	http://dbpedia.org/ontology/team	null	2007	2007	1952	11
null	http://dbpedia.org/ontology/team	null	2007	2007	1984	11
null	http://dbpedia.org/ontology/team	null	2007	2007	1986	11
null	http://dbpedia.org/ontology/team	null	2007	2007	1050	10
null	http://dbpedia.org/ontology/team	null	2007	2007	1136	10
null	http://dbpedia.org/ontology/team	null	2007	2007	1492	10
null	http://dbpedia.org/ontology/team	null	2007	2007	1680	10
null	http://dbpedia.org/ontology/team	null	2007	2007	1995	9
null	http://dbpedia.org/ontology/team	null	2007	2007	1968	8
null	http://dbpedia.org/ontology/team	null	2007	2007	1969	8
null	http://dbpedia.org/ontology/team	null	2007	2007	1920	7
null	http://dbpedia.org/ontology/team	null	2007	2007	1987	5
null	http://dbpedia.org/ontology/team	null	2007	2007	1994	5
null	http://dbpedia.org/ontology/team	null	2007	2007	1299	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1441	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1964	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1989	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1018	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1131	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1195	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1366	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1753	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1973	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1985	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1991	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1020	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1022	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1049	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1105	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1196	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1271	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1340	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1341	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1347	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1550	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1756	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1800	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1801	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1937	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1946	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1089	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1217	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1231	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1315	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1485	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1504	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1637	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1686	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1693	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1722	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1842	1
