null	http://dbpedia.org/ontology/team	null	2010	2013	2012	1333
null	http://dbpedia.org/ontology/team	null	2010	2013	2013	845
null	http://dbpedia.org/ontology/team	null	2010	2013	2011	620
null	http://dbpedia.org/ontology/team	null	2010	2013	2010	610
null	http://dbpedia.org/ontology/team	null	2010	2013	2008	556
null	http://dbpedia.org/ontology/team	null	2010	2013	2009	510
null	http://dbpedia.org/ontology/team	null	2010	2013	2004	447
null	http://dbpedia.org/ontology/team	null	2010	2013	2007	433
null	http://dbpedia.org/ontology/team	null	2010	2013	2003	369
null	http://dbpedia.org/ontology/team	null	2010	2013	2006	361
null	http://dbpedia.org/ontology/team	null	2010	2013	2005	326
null	http://dbpedia.org/ontology/team	null	2010	2013	2001	250
null	http://dbpedia.org/ontology/team	null	2010	2013	2002	203
null	http://dbpedia.org/ontology/team	null	2010	2013	1977	101
null	http://dbpedia.org/ontology/team	null	2010	2013	1982	50
null	http://dbpedia.org/ontology/team	null	2010	2013	1024	42
null	http://dbpedia.org/ontology/team	null	2010	2013	1996	41
null	http://dbpedia.org/ontology/team	null	2010	2013	1975	37
null	http://dbpedia.org/ontology/team	null	2010	2013	1983	36
null	http://dbpedia.org/ontology/team	null	2010	2013	1980	35
null	http://dbpedia.org/ontology/team	null	2010	2013	1972	27
null	http://dbpedia.org/ontology/team	null	2010	2013	1976	25
null	http://dbpedia.org/ontology/team	null	2010	2013	1280	24
null	http://dbpedia.org/ontology/team	null	2010	2013	1981	24
null	http://dbpedia.org/ontology/team	null	2010	2013	1080	22
null	http://dbpedia.org/ontology/team	null	2010	2013	1999	19
null	http://dbpedia.org/ontology/team	null	2010	2013	1997	18
null	http://dbpedia.org/ontology/team	null	2010	2013	1998	17
null	http://dbpedia.org/ontology/team	null	2010	2013	1978	16
null	http://dbpedia.org/ontology/team	null	2010	2013	2000	16
null	http://dbpedia.org/ontology/team	null	2010	2013	1951	14
null	http://dbpedia.org/ontology/team	null	2010	2013	1974	14
null	http://dbpedia.org/ontology/team	null	2010	2013	1440	11
null	http://dbpedia.org/ontology/team	null	2010	2013	1600	11
null	http://dbpedia.org/ontology/team	null	2010	2013	1984	11
null	http://dbpedia.org/ontology/team	null	2010	2013	1050	10
null	http://dbpedia.org/ontology/team	null	2010	2013	1136	10
null	http://dbpedia.org/ontology/team	null	2010	2013	1492	10
null	http://dbpedia.org/ontology/team	null	2010	2013	1680	10
null	http://dbpedia.org/ontology/team	null	2010	2013	1995	9
null	http://dbpedia.org/ontology/team	null	2010	2013	1968	8
null	http://dbpedia.org/ontology/team	null	2010	2013	1969	8
null	http://dbpedia.org/ontology/team	null	2010	2013	1979	8
null	http://dbpedia.org/ontology/team	null	2010	2013	1920	7
null	http://dbpedia.org/ontology/team	null	2010	2013	1987	5
null	http://dbpedia.org/ontology/team	null	2010	2013	1299	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1952	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1964	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1986	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1989	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1994	4
null	http://dbpedia.org/ontology/team	null	2010	2013	1018	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1131	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1195	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1366	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1753	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1973	3
null	http://dbpedia.org/ontology/team	null	2010	2013	1020	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1022	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1049	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1105	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1196	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1271	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1340	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1341	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1550	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1756	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1800	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1801	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1937	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1946	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1985	2
null	http://dbpedia.org/ontology/team	null	2010	2013	1089	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1217	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1231	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1315	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1485	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1504	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1637	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1686	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1693	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1722	1
null	http://dbpedia.org/ontology/team	null	2010	2013	1842	1
