http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2010	1517
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2011	1126
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2013	1050
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2009	984
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2008	977
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2012	925
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2006	553
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2007	406
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2005	395
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2004	335
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2003	109
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1980	54
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2002	44
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1979	43
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1965	36
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2001	29
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	2000	21
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1968	20
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1969	20
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1981	19
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1984	19
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1975	18
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1999	18
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1973	15
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1964	13
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1976	13
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1977	12
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1978	12
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1996	12
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1998	9
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1437	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1572	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1650	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1917	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1962	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1982	8
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1923	7
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1958	7
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1476	6
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1723	6
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1990	6
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1992	6
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1966	5
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1970	5
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1972	5
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1993	5
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1000	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1005	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1259	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1523	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1706	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1959	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1983	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1987	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1997	4
http://dbpedia.org/resource/Hiroko_Hatano	http://dbpedia.org/ontology/spouse	null	2004	2006	1282	3
