null	http://dbpedia.org/ontology/team	null	2012	2012	2012	425
null	http://dbpedia.org/ontology/team	null	2012	2012	2009	217
null	http://dbpedia.org/ontology/team	null	2012	2012	2013	212
null	http://dbpedia.org/ontology/team	null	2012	2012	2010	148
null	http://dbpedia.org/ontology/team	null	2012	2012	2008	144
null	http://dbpedia.org/ontology/team	null	2012	2012	2005	135
null	http://dbpedia.org/ontology/team	null	2012	2012	2003	124
null	http://dbpedia.org/ontology/team	null	2012	2012	2004	91
null	http://dbpedia.org/ontology/team	null	2012	2012	2011	85
null	http://dbpedia.org/ontology/team	null	2012	2012	2007	65
null	http://dbpedia.org/ontology/team	null	2012	2012	2006	41
null	http://dbpedia.org/ontology/team	null	2012	2012	1983	21
null	http://dbpedia.org/ontology/team	null	2012	2012	2002	21
null	http://dbpedia.org/ontology/team	null	2012	2012	1980	19
null	http://dbpedia.org/ontology/team	null	2012	2012	1976	12
null	http://dbpedia.org/ontology/team	null	2012	2012	1979	8
null	http://dbpedia.org/ontology/team	null	2012	2012	1984	6
null	http://dbpedia.org/ontology/team	null	2012	2012	1299	4
null	http://dbpedia.org/ontology/team	null	2012	2012	1952	4
null	http://dbpedia.org/ontology/team	null	2012	2012	1968	4
null	http://dbpedia.org/ontology/team	null	2012	2012	1981	4
null	http://dbpedia.org/ontology/team	null	2012	2012	1999	4
null	http://dbpedia.org/ontology/team	null	2012	2012	2000	4
null	http://dbpedia.org/ontology/team	null	2012	2012	2001	4
null	http://dbpedia.org/ontology/team	null	2012	2012	1018	3
null	http://dbpedia.org/ontology/team	null	2012	2012	1131	3
null	http://dbpedia.org/ontology/team	null	2012	2012	1195	3
null	http://dbpedia.org/ontology/team	null	2012	2012	1196	2
null	http://dbpedia.org/ontology/team	null	2012	2012	1550	2
null	http://dbpedia.org/ontology/team	null	2012	2012	1800	2
null	http://dbpedia.org/ontology/team	null	2012	2012	1982	2
null	http://dbpedia.org/ontology/team	null	2012	2012	1089	1
null	http://dbpedia.org/ontology/team	null	2012	2012	1315	1
null	http://dbpedia.org/ontology/team	null	2012	2012	1504	1
null	http://dbpedia.org/ontology/team	null	2012	2012	1842	1
