null	http://dbpedia.org/ontology/team	null	2006	2008	2009	171
null	http://dbpedia.org/ontology/team	null	2006	2008	2008	109
null	http://dbpedia.org/ontology/team	null	2006	2008	2003	93
null	http://dbpedia.org/ontology/team	null	2006	2008	2010	64
null	http://dbpedia.org/ontology/team	null	2006	2008	2005	50
null	http://dbpedia.org/ontology/team	null	2006	2008	2004	49
null	http://dbpedia.org/ontology/team	null	2006	2008	2011	40
null	http://dbpedia.org/ontology/team	null	2006	2008	2013	30
null	http://dbpedia.org/ontology/team	null	2006	2008	2007	25
null	http://dbpedia.org/ontology/team	null	2006	2008	2006	23
null	http://dbpedia.org/ontology/team	null	2006	2008	1976	12
null	http://dbpedia.org/ontology/team	null	2006	2008	1979	8
null	http://dbpedia.org/ontology/team	null	2006	2008	2012	8
null	http://dbpedia.org/ontology/team	null	2006	2008	1984	6
null	http://dbpedia.org/ontology/team	null	2006	2008	1952	4
null	http://dbpedia.org/ontology/team	null	2006	2008	1968	4
null	http://dbpedia.org/ontology/team	null	2006	2008	1800	2
null	http://dbpedia.org/ontology/team	null	2006	2008	1980	2
null	http://dbpedia.org/ontology/team	null	2006	2008	1981	2
null	http://dbpedia.org/ontology/team	null	2006	2008	1982	2
null	http://dbpedia.org/ontology/team	null	2006	2008	1999	2
null	http://dbpedia.org/ontology/team	null	2006	2008	1089	1
null	http://dbpedia.org/ontology/team	null	2006	2008	1842	1
null	http://dbpedia.org/ontology/team	null	2006	2008	2002	1
