null	http://dbpedia.org/ontology/team	null	2007	2007	2012	483
null	http://dbpedia.org/ontology/team	null	2007	2007	2009	348
null	http://dbpedia.org/ontology/team	null	2007	2007	2008	337
null	http://dbpedia.org/ontology/team	null	2007	2007	2007	267
null	http://dbpedia.org/ontology/team	null	2007	2007	2013	220
null	http://dbpedia.org/ontology/team	null	2007	2007	2006	219
null	http://dbpedia.org/ontology/team	null	2007	2007	2010	167
null	http://dbpedia.org/ontology/team	null	2007	2007	2005	153
null	http://dbpedia.org/ontology/team	null	2007	2007	2011	126
null	http://dbpedia.org/ontology/team	null	2007	2007	2003	124
null	http://dbpedia.org/ontology/team	null	2007	2007	2004	116
null	http://dbpedia.org/ontology/team	null	2007	2007	1996	39
null	http://dbpedia.org/ontology/team	null	2007	2007	2002	26
null	http://dbpedia.org/ontology/team	null	2007	2007	1980	23
null	http://dbpedia.org/ontology/team	null	2007	2007	1983	21
null	http://dbpedia.org/ontology/team	null	2007	2007	1999	17
null	http://dbpedia.org/ontology/team	null	2007	2007	1976	12
null	http://dbpedia.org/ontology/team	null	2007	2007	1998	10
null	http://dbpedia.org/ontology/team	null	2007	2007	1979	8
null	http://dbpedia.org/ontology/team	null	2007	2007	1982	6
null	http://dbpedia.org/ontology/team	null	2007	2007	1984	6
null	http://dbpedia.org/ontology/team	null	2007	2007	1997	6
null	http://dbpedia.org/ontology/team	null	2007	2007	2000	6
null	http://dbpedia.org/ontology/team	null	2007	2007	1299	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1952	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1968	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1981	4
null	http://dbpedia.org/ontology/team	null	2007	2007	2001	4
null	http://dbpedia.org/ontology/team	null	2007	2007	1018	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1131	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1195	3
null	http://dbpedia.org/ontology/team	null	2007	2007	1196	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1550	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1800	2
null	http://dbpedia.org/ontology/team	null	2007	2007	1089	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1217	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1315	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1504	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1842	1
null	http://dbpedia.org/ontology/team	null	2007	2007	1995	1
