null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2010	1719
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2011	1300
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2013	1102
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2009	1051
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2012	992
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2008	979
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2006	555
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2007	410
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2005	398
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2004	335
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2003	109
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1980	54
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2002	44
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1979	43
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1965	36
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2001	34
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	2000	28
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1968	20
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1969	20
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1981	19
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1984	19
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1975	18
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1999	18
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1973	17
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1964	13
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1976	13
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1977	12
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1978	12
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1996	12
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1998	9
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1437	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1572	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1650	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1917	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1962	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1982	8
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1923	7
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1958	7
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1476	6
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1723	6
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1957	6
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1990	6
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1992	6
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1966	5
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1970	5
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1972	5
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1993	5
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1000	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1005	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1259	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1523	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1706	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1959	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1983	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1987	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1997	4
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1282	3
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1986	3
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1994	3
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1001	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1065	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1142	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1157	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1630	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1637	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1646	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1952	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1971	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1985	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1991	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1995	2
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1047	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1136	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1335	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1416	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1420	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1500	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1740	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1854	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1899	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1908	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1911	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1925	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1939	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1942	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1943	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1945	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1948	1
null	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kelly_McGillis	1979	1981	1953	1
