null	http://dbpedia.org/ontology/team	null	2009	2010	2012	950
null	http://dbpedia.org/ontology/team	null	2009	2010	2008	526
null	http://dbpedia.org/ontology/team	null	2009	2010	2009	479
null	http://dbpedia.org/ontology/team	null	2009	2010	2013	414
null	http://dbpedia.org/ontology/team	null	2009	2010	2007	367
null	http://dbpedia.org/ontology/team	null	2009	2010	2010	351
null	http://dbpedia.org/ontology/team	null	2009	2010	2006	262
null	http://dbpedia.org/ontology/team	null	2009	2010	2011	246
null	http://dbpedia.org/ontology/team	null	2009	2010	2005	209
null	http://dbpedia.org/ontology/team	null	2009	2010	2004	189
null	http://dbpedia.org/ontology/team	null	2009	2010	2003	188
null	http://dbpedia.org/ontology/team	null	2009	2010	2002	118
null	http://dbpedia.org/ontology/team	null	2009	2010	2001	87
null	http://dbpedia.org/ontology/team	null	2009	2010	1996	41
null	http://dbpedia.org/ontology/team	null	2009	2010	1982	38
null	http://dbpedia.org/ontology/team	null	2009	2010	1975	37
null	http://dbpedia.org/ontology/team	null	2009	2010	1983	36
null	http://dbpedia.org/ontology/team	null	2009	2010	1980	34
null	http://dbpedia.org/ontology/team	null	2009	2010	1976	24
null	http://dbpedia.org/ontology/team	null	2009	2010	1999	19
null	http://dbpedia.org/ontology/team	null	2009	2010	2000	14
null	http://dbpedia.org/ontology/team	null	2009	2010	1978	12
null	http://dbpedia.org/ontology/team	null	2009	2010	1981	12
null	http://dbpedia.org/ontology/team	null	2009	2010	1984	10
null	http://dbpedia.org/ontology/team	null	2009	2010	1998	10
null	http://dbpedia.org/ontology/team	null	2009	2010	1969	8
null	http://dbpedia.org/ontology/team	null	2009	2010	1974	8
null	http://dbpedia.org/ontology/team	null	2009	2010	1979	8
null	http://dbpedia.org/ontology/team	null	2009	2010	1968	6
null	http://dbpedia.org/ontology/team	null	2009	2010	1977	6
null	http://dbpedia.org/ontology/team	null	2009	2010	1997	6
null	http://dbpedia.org/ontology/team	null	2009	2010	1995	5
null	http://dbpedia.org/ontology/team	null	2009	2010	1080	4
null	http://dbpedia.org/ontology/team	null	2009	2010	1299	4
null	http://dbpedia.org/ontology/team	null	2009	2010	1952	4
null	http://dbpedia.org/ontology/team	null	2009	2010	1994	4
null	http://dbpedia.org/ontology/team	null	2009	2010	1018	3
null	http://dbpedia.org/ontology/team	null	2009	2010	1131	3
null	http://dbpedia.org/ontology/team	null	2009	2010	1195	3
null	http://dbpedia.org/ontology/team	null	2009	2010	1753	3
null	http://dbpedia.org/ontology/team	null	2009	2010	1020	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1049	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1196	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1340	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1550	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1756	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1800	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1946	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1985	2
null	http://dbpedia.org/ontology/team	null	2009	2010	1089	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1217	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1315	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1504	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1637	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1693	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1722	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1842	1
null	http://dbpedia.org/ontology/team	null	2009	2010	1986	1
