null	http://dbpedia.org/ontology/team	null	2008	2008	2012	716
null	http://dbpedia.org/ontology/team	null	2008	2008	2009	423
null	http://dbpedia.org/ontology/team	null	2008	2008	2013	389
null	http://dbpedia.org/ontology/team	null	2008	2008	2008	384
null	http://dbpedia.org/ontology/team	null	2008	2008	2007	291
null	http://dbpedia.org/ontology/team	null	2008	2008	2006	242
null	http://dbpedia.org/ontology/team	null	2008	2008	2010	232
null	http://dbpedia.org/ontology/team	null	2008	2008	2005	169
null	http://dbpedia.org/ontology/team	null	2008	2008	2011	166
null	http://dbpedia.org/ontology/team	null	2008	2008	2004	142
null	http://dbpedia.org/ontology/team	null	2008	2008	2003	134
null	http://dbpedia.org/ontology/team	null	2008	2008	1996	39
null	http://dbpedia.org/ontology/team	null	2008	2008	2002	39
null	http://dbpedia.org/ontology/team	null	2008	2008	1983	36
null	http://dbpedia.org/ontology/team	null	2008	2008	2001	33
null	http://dbpedia.org/ontology/team	null	2008	2008	1980	23
null	http://dbpedia.org/ontology/team	null	2008	2008	1999	17
null	http://dbpedia.org/ontology/team	null	2008	2008	1976	16
null	http://dbpedia.org/ontology/team	null	2008	2008	2000	12
null	http://dbpedia.org/ontology/team	null	2008	2008	1998	10
null	http://dbpedia.org/ontology/team	null	2008	2008	1979	8
null	http://dbpedia.org/ontology/team	null	2008	2008	1978	7
null	http://dbpedia.org/ontology/team	null	2008	2008	1968	6
null	http://dbpedia.org/ontology/team	null	2008	2008	1982	6
null	http://dbpedia.org/ontology/team	null	2008	2008	1984	6
null	http://dbpedia.org/ontology/team	null	2008	2008	1997	6
null	http://dbpedia.org/ontology/team	null	2008	2008	1995	5
null	http://dbpedia.org/ontology/team	null	2008	2008	1299	4
null	http://dbpedia.org/ontology/team	null	2008	2008	1952	4
null	http://dbpedia.org/ontology/team	null	2008	2008	1974	4
null	http://dbpedia.org/ontology/team	null	2008	2008	1981	4
null	http://dbpedia.org/ontology/team	null	2008	2008	1994	4
null	http://dbpedia.org/ontology/team	null	2008	2008	1018	3
null	http://dbpedia.org/ontology/team	null	2008	2008	1131	3
null	http://dbpedia.org/ontology/team	null	2008	2008	1195	3
null	http://dbpedia.org/ontology/team	null	2008	2008	1049	2
null	http://dbpedia.org/ontology/team	null	2008	2008	1196	2
null	http://dbpedia.org/ontology/team	null	2008	2008	1550	2
null	http://dbpedia.org/ontology/team	null	2008	2008	1800	2
null	http://dbpedia.org/ontology/team	null	2008	2008	1977	2
null	http://dbpedia.org/ontology/team	null	2008	2008	1089	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1217	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1315	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1504	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1637	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1722	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1842	1
null	http://dbpedia.org/ontology/team	null	2008	2008	1985	1
