http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2012	1499
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2013	968
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2010	925
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2011	919
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2009	838
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2008	747
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2007	636
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2004	543
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2005	526
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2006	472
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2003	450
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2001	274
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2002	273
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1977	104
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1982	74
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1024	42
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1996	41
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1981	39
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1980	38
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1975	37
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1979	37
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1983	36
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1080	31
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1999	30
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1972	27
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1976	25
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1280	24
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	2000	23
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1997	20
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1998	17
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1974	16
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1978	16
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1951	14
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1136	11
http://dbpedia.org/resource/Gerald_Wallace	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Sacramento_Kings	2001	2003	1440	11
