http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2012	981
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2008	532
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2011	514
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2009	482
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2013	439
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2010	398
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2007	382
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2006	274
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2005	219
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2004	210
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2003	204
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2002	126
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2001	95
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1996	41
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1982	38
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1975	37
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1980	36
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1983	36
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1976	24
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1999	19
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	2000	14
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1977	13
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1978	12
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1981	12
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1998	12
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1492	10
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1984	10
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1969	8
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1974	8
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1979	8
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1997	8
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1968	6
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1995	5
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1080	4
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1299	4
http://dbpedia.org/resource/Tyson_Chandler	http://dbpedia.org/ontology/team	http://dbpedia.org/resource/Dallas_Mavericks	2010	2010	1952	4
