http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2010	166
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2009	113
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2011	81
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2013	48
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2005	46
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2007	38
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2012	33
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2006	32
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2008	30
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1980	22
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2002	12
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2003	11
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	2004	10
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1978	4
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1983	4
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1981	3
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1142	2
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1157	2
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1972	2
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1975	2
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1335	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1416	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1420	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1911	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1973	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1974	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1984	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1987	1
http://dbpedia.org/resource/Lee_Ryan	http://dbpedia.org/ontology/spouse	null	1983	1983	1994	1
